Cell_Quality	cell_count	site	plate	well	site_location	Metadata_dataset_split
Empty	830	CP_Plate_2-Well5-5	CP_Plate_2	Well5	5	ALLBATCHES___CP_Plate_2___ALLWELLS
Imperfect	605	CP_Plate_2-Well5-5	CP_Plate_2	Well5	5	ALLBATCHES___CP_Plate_2___ALLWELLS
Great	584	CP_Plate_2-Well5-5	CP_Plate_2	Well5	5	ALLBATCHES___CP_Plate_2___ALLWELLS
Perfect	3958	CP_Plate_2-Well2-26	CP_Plate_2	Well2	26	ALLBATCHES___CP_Plate_2___ALLWELLS
Bad	2583	CP_Plate_2-Well2-26	CP_Plate_2	Well2	26	ALLBATCHES___CP_Plate_2___ALLWELLS
Empty	931	CP_Plate_2-Well2-26	CP_Plate_2	Well2	26	ALLBATCHES___CP_Plate_2___ALLWELLS
Imperfect	570	CP_Plate_2-Well2-26	CP_Plate_2	Well2	26	ALLBATCHES___CP_Plate_2___ALLWELLS
Great	543	CP_Plate_2-Well2-26	CP_Plate_2	Well2	26	ALLBATCHES___CP_Plate_2___ALLWELLS
Perfect	3248	CP_Plate_2-Well1-54	CP_Plate_2	Well1	54	ALLBATCHES___CP_Plate_2___ALLWELLS
Bad	2241	CP_Plate_2-Well1-54	CP_Plate_2	Well1	54	ALLBATCHES___CP_Plate_2___ALLWELLS
Empty	692	CP_Plate_2-Well1-54	CP_Plate_2	Well1	54	ALLBATCHES___CP_Plate_2___ALLWELLS
Great	672	CP_Plate_2-Well1-54	CP_Plate_2	Well1	54	ALLBATCHES___CP_Plate_2___ALLWELLS
Imperfect	606	CP_Plate_2-Well1-54	CP_Plate_2	Well1	54	ALLBATCHES___CP_Plate_2___ALLWELLS
Perfect	4156	CP_Plate_2-Well6-75	CP_Plate_2	Well6	75	ALLBATCHES___CP_Plate_2___ALLWELLS
Bad	2334	CP_Plate_2-Well6-75	CP_Plate_2	Well6	75	ALLBATCHES___CP_Plate_2___ALLWELLS
Empty	1314	CP_Plate_2-Well6-75	CP_Plate_2	Well6	75	ALLBATCHES___CP_Plate_2___ALLWELLS
Imperfect	593	CP_Plate_2-Well6-75	CP_Plate_2	Well6	75	ALLBATCHES___CP_Plate_2___ALLWELLS
Great	583	CP_Plate_2-Well6-75	CP_Plate_2	Well6	75	ALLBATCHES___CP_Plate_2___ALLWELLS
Perfect	2521	CP_Plate_2-Well3-87	CP_Plate_2	Well3	87	ALLBATCHES___CP_Plate_2___ALLWELLS
Bad	1718	CP_Plate_2-Well3-87	CP_Plate_2	Well3	87	ALLBATCHES___CP_Plate_2___ALLWELLS
Empty	558	CP_Plate_2-Well3-87	CP_Plate_2	Well3	87	ALLBATCHES___CP_Plate_2___ALLWELLS
Great	554	CP_Plate_2-Well3-87	CP_Plate_2	Well3	87	ALLBATCHES___CP_Plate_2___ALLWELLS
Imperfect	548	CP_Plate_2-Well3-87	CP_Plate_2	Well3	87	ALLBATCHES___CP_Plate_2___ALLWELLS
Perfect	3157	CP_Plate_2-Well4-59	CP_Plate_2	Well4	59	ALLBATCHES___CP_Plate_2___ALLWELLS
Bad	2186	CP_Plate_2-Well4-59	CP_Plate_2	Well4	59	ALLBATCHES___CP_Plate_2___ALLWELLS
Empty	727	CP_Plate_2-Well4-59	CP_Plate_2	Well4	59	ALLBATCHES___CP_Plate_2___ALLWELLS
Imperfect	665	CP_Plate_2-Well4-59	CP_Plate_2	Well4	59	ALLBATCHES___CP_Plate_2___ALLWELLS
Great	593	CP_Plate_2-Well4-59	CP_Plate_2	Well4	59	ALLBATCHES___CP_Plate_2___ALLWELLS
Perfect	4193	CP_Plate_2-Well2-79	CP_Plate_2	Well2	79	ALLBATCHES___CP_Plate_2___ALLWELLS
Bad	2489	CP_Plate_2-Well2-79	CP_Plate_2	Well2	79	ALLBATCHES___CP_Plate_2___ALLWELLS
Empty	1118	CP_Plate_2-Well2-79	CP_Plate_2	Well2	79	ALLBATCHES___CP_Plate_2___ALLWELLS
Imperfect	583	CP_Plate_2-Well2-79	CP_Plate_2	Well2	79	ALLBATCHES___CP_Plate_2___ALLWELLS
Great	451	CP_Plate_2-Well2-79	CP_Plate_2	Well2	79	ALLBATCHES___CP_Plate_2___ALLWELLS
Perfect	4860	CP_Plate_2-Well5-67	CP_Plate_2	Well5	67	ALLBATCHES___CP_Plate_2___ALLWELLS
Bad	2403	CP_Plate_2-Well5-67	CP_Plate_2	Well5	67	ALLBATCHES___CP_Plate_2___ALLWELLS
Empty	1872	CP_Plate_2-Well5-67	CP_Plate_2	Well5	67	ALLBATCHES___CP_Plate_2___ALLWELLS
Great	670	CP_Plate_2-Well5-67	CP_Plate_2	Well5	67	ALLBATCHES___CP_Plate_2___ALLWELLS
Imperfect	613	CP_Plate_2-Well5-67	CP_Plate_2	Well5	67	ALLBATCHES___CP_Plate_2___ALLWELLS
Perfect	2910	CP_Plate_2-Well4-95	CP_Plate_2	Well4	95	ALLBATCHES___CP_Plate_2___ALLWELLS
Bad	1781	CP_Plate_2-Well4-95	CP_Plate_2	Well4	95	ALLBATCHES___CP_Plate_2___ALLWELLS
Imperfect	710	CP_Plate_2-Well4-95	CP_Plate_2	Well4	95	ALLBATCHES___CP_Plate_2___ALLWELLS
Great	637	CP_Plate_2-Well4-95	CP_Plate_2	Well4	95	ALLBATCHES___CP_Plate_2___ALLWELLS
Empty	585	CP_Plate_2-Well4-95	CP_Plate_2	Well4	95	ALLBATCHES___CP_Plate_2___ALLWELLS
Perfect	1973	CP_Plate_2-Well6-39	CP_Plate_2	Well6	39	ALLBATCHES___CP_Plate_2___ALLWELLS
Bad	1528	CP_Plate_2-Well6-39	CP_Plate_2	Well6	39	ALLBATCHES___CP_Plate_2___ALLWELLS
Imperfect	722	CP_Plate_2-Well6-39	CP_Plate_2	Well6	39	ALLBATCHES___CP_Plate_2___ALLWELLS
Great	656	CP_Plate_2-Well6-39	CP_Plate_2	Well6	39	ALLBATCHES___CP_Plate_2___ALLWELLS
Empty	311	CP_Plate_2-Well6-39	CP_Plate_2	Well6	39	ALLBATCHES___CP_Plate_2___ALLWELLS
Perfect	1285	CP_Plate_2-Well1-89	CP_Plate_2	Well1	89	ALLBATCHES___CP_Plate_2___ALLWELLS
Bad	885	CP_Plate_2-Well1-89	CP_Plate_2	Well1	89	ALLBATCHES___CP_Plate_2___ALLWELLS
Imperfect	293	CP_Plate_2-Well1-89	CP_Plate_2	Well1	89	ALLBATCHES___CP_Plate_2___ALLWELLS
Empty	251	CP_Plate_2-Well1-89	CP_Plate_2	Well1	89	ALLBATCHES___CP_Plate_2___ALLWELLS
Great	230	CP_Plate_2-Well1-89	CP_Plate_2	Well1	89	ALLBATCHES___CP_Plate_2___ALLWELLS
Perfect	708	CP_Plate_2-Well6-93	CP_Plate_2	Well6	93	ALLBATCHES___CP_Plate_2___ALLWELLS
Bad	588	CP_Plate_2-Well6-93	CP_Plate_2	Well6	93	ALLBATCHES___CP_Plate_2___ALLWELLS
Imperfect	193	CP_Plate_2-Well6-93	CP_Plate_2	Well6	93	ALLBATCHES___CP_Plate_2___ALLWELLS
Empty	183	CP_Plate_2-Well6-93	CP_Plate_2	Well6	93	ALLBATCHES___CP_Plate_2___ALLWELLS
Great	154	CP_Plate_2-Well6-93	CP_Plate_2	Well6	93	ALLBATCHES___CP_Plate_2___ALLWELLS
Perfect	2993	CP_Plate_2-Well5-49	CP_Plate_2	Well5	49	ALLBATCHES___CP_Plate_2___ALLWELLS
Bad	1872	CP_Plate_2-Well5-49	CP_Plate_2	Well5	49	ALLBATCHES___CP_Plate_2___ALLWELLS
Imperfect	611	CP_Plate_2-Well5-49	CP_Plate_2	Well5	49	ALLBATCHES___CP_Plate_2___ALLWELLS
Great	538	CP_Plate_2-Well5-49	CP_Plate_2	Well5	49	ALLBATCHES___CP_Plate_2___ALLWELLS
Empty	526	CP_Plate_2-Well5-49	CP_Plate_2	Well5	49	ALLBATCHES___CP_Plate_2___ALLWELLS
Perfect	5047	CP_Plate_2-Well4-77	CP_Plate_2	Well4	77	ALLBATCHES___CP_Plate_2___ALLWELLS
Bad	2627	CP_Plate_2-Well4-77	CP_Plate_2	Well4	77	ALLBATCHES___CP_Plate_2___ALLWELLS
Empty	1939	CP_Plate_2-Well4-77	CP_Plate_2	Well4	77	ALLBATCHES___CP_Plate_2___ALLWELLS
Imperfect	600	CP_Plate_2-Well4-77	CP_Plate_2	Well4	77	ALLBATCHES___CP_Plate_2___ALLWELLS
Great	555	CP_Plate_2-Well4-77	CP_Plate_2	Well4	77	ALLBATCHES___CP_Plate_2___ALLWELLS
Perfect	3346	CP_Plate_2-Well3-69	CP_Plate_2	Well3	69	ALLBATCHES___CP_Plate_2___ALLWELLS
Bad	2247	CP_Plate_2-Well3-69	CP_Plate_2	Well3	69	ALLBATCHES___CP_Plate_2___ALLWELLS
Empty	820	CP_Plate_2-Well3-69	CP_Plate_2	Well3	69	ALLBATCHES___CP_Plate_2___ALLWELLS
Imperfect	620	CP_Plate_2-Well3-69	CP_Plate_2	Well3	69	ALLBATCHES___CP_Plate_2___ALLWELLS
Great	569	CP_Plate_2-Well3-69	CP_Plate_2	Well3	69	ALLBATCHES___CP_Plate_2___ALLWELLS
Perfect	3347	CP_Plate_2-Well2-97	CP_Plate_2	Well2	97	ALLBATCHES___CP_Plate_2___ALLWELLS
Bad	2002	CP_Plate_2-Well2-97	CP_Plate_2	Well2	97	ALLBATCHES___CP_Plate_2___ALLWELLS
Empty	666	CP_Plate_2-Well2-97	CP_Plate_2	Well2	97	ALLBATCHES___CP_Plate_2___ALLWELLS
Imperfect	494	CP_Plate_2-Well2-97	CP_Plate_2	Well2	97	ALLBATCHES___CP_Plate_2___ALLWELLS
Great	418	CP_Plate_2-Well2-97	CP_Plate_2	Well2	97	ALLBATCHES___CP_Plate_2___ALLWELLS
Perfect	4157	CP_Plate_2-Well5-85	CP_Plate_2	Well5	85	ALLBATCHES___CP_Plate_2___ALLWELLS
Bad	2190	CP_Plate_2-Well5-85	CP_Plate_2	Well5	85	ALLBATCHES___CP_Plate_2___ALLWELLS
Empty	1326	CP_Plate_2-Well5-85	CP_Plate_2	Well5	85	ALLBATCHES___CP_Plate_2___ALLWELLS
Great	682	CP_Plate_2-Well5-85	CP_Plate_2	Well5	85	ALLBATCHES___CP_Plate_2___ALLWELLS
Imperfect	672	CP_Plate_2-Well5-85	CP_Plate_2	Well5	85	ALLBATCHES___CP_Plate_2___ALLWELLS
Perfect	4003	CP_Plate_2-Well6-57	CP_Plate_2	Well6	57	ALLBATCHES___CP_Plate_2___ALLWELLS
Bad	2322	CP_Plate_2-Well6-57	CP_Plate_2	Well6	57	ALLBATCHES___CP_Plate_2___ALLWELLS
Empty	1190	CP_Plate_2-Well6-57	CP_Plate_2	Well6	57	ALLBATCHES___CP_Plate_2___ALLWELLS
Imperfect	687	CP_Plate_2-Well6-57	CP_Plate_2	Well6	57	ALLBATCHES___CP_Plate_2___ALLWELLS
Great	645	CP_Plate_2-Well6-57	CP_Plate_2	Well6	57	ALLBATCHES___CP_Plate_2___ALLWELLS
Perfect	3356	CP_Plate_2-Well6-84	CP_Plate_2	Well6	84	ALLBATCHES___CP_Plate_2___ALLWELLS
Bad	2137	CP_Plate_2-Well6-84	CP_Plate_2	Well6	84	ALLBATCHES___CP_Plate_2___ALLWELLS
Empty	673	CP_Plate_2-Well6-84	CP_Plate_2	Well6	84	ALLBATCHES___CP_Plate_2___ALLWELLS
Imperfect	651	CP_Plate_2-Well6-84	CP_Plate_2	Well6	84	ALLBATCHES___CP_Plate_2___ALLWELLS
Great	553	CP_Plate_2-Well6-84	CP_Plate_2	Well6	84	ALLBATCHES___CP_Plate_2___ALLWELLS
Perfect	2650	CP_Plate_2-Well3-96	CP_Plate_2	Well3	96	ALLBATCHES___CP_Plate_2___ALLWELLS
Bad	2070	CP_Plate_2-Well3-96	CP_Plate_2	Well3	96	ALLBATCHES___CP_Plate_2___ALLWELLS
Empty	1017	CP_Plate_2-Well3-96	CP_Plate_2	Well3	96	ALLBATCHES___CP_Plate_2___ALLWELLS
Imperfect	880	CP_Plate_2-Well3-96	CP_Plate_2	Well3	96	ALLBATCHES___CP_Plate_2___ALLWELLS
Great	852	CP_Plate_2-Well3-96	CP_Plate_2	Well3	96	ALLBATCHES___CP_Plate_2___ALLWELLS
Perfect	4524	CP_Plate_2-Well4-68	CP_Plate_2	Well4	68	ALLBATCHES___CP_Plate_2___ALLWELLS
Bad	2529	CP_Plate_2-Well4-68	CP_Plate_2	Well4	68	ALLBATCHES___CP_Plate_2___ALLWELLS
Empty	1557	CP_Plate_2-Well4-68	CP_Plate_2	Well4	68	ALLBATCHES___CP_Plate_2___ALLWELLS
Imperfect	612	CP_Plate_2-Well4-68	CP_Plate_2	Well4	68	ALLBATCHES___CP_Plate_2___ALLWELLS
Great	604	CP_Plate_2-Well4-68	CP_Plate_2	Well4	68	ALLBATCHES___CP_Plate_2___ALLWELLS
Perfect	3958	CP_Plate_2-Well2-88	CP_Plate_2	Well2	88	ALLBATCHES___CP_Plate_2___ALLWELLS
Bad	2417	CP_Plate_2-Well2-88	CP_Plate_2	Well2	88	ALLBATCHES___CP_Plate_2___ALLWELLS
Empty	1377	CP_Plate_2-Well2-88	CP_Plate_2	Well2	88	ALLBATCHES___CP_Plate_2___ALLWELLS
Imperfect	600	CP_Plate_2-Well2-88	CP_Plate_2	Well2	88	ALLBATCHES___CP_Plate_2___ALLWELLS
Great	537	CP_Plate_2-Well2-88	CP_Plate_2	Well2	88	ALLBATCHES___CP_Plate_2___ALLWELLS
Perfect	4721	CP_Plate_2-Well5-76	CP_Plate_2	Well5	76	ALLBATCHES___CP_Plate_2___ALLWELLS
Bad	2515	CP_Plate_2-Well5-76	CP_Plate_2	Well5	76	ALLBATCHES___CP_Plate_2___ALLWELLS
Empty	1815	CP_Plate_2-Well5-76	CP_Plate_2	Well5	76	ALLBATCHES___CP_Plate_2___ALLWELLS
Great	641	CP_Plate_2-Well5-76	CP_Plate_2	Well5	76	ALLBATCHES___CP_Plate_2___ALLWELLS
Imperfect	626	CP_Plate_2-Well5-76	CP_Plate_2	Well5	76	ALLBATCHES___CP_Plate_2___ALLWELLS
Perfect	3763	CP_Plate_2-Well6-48	CP_Plate_2	Well6	48	ALLBATCHES___CP_Plate_2___ALLWELLS
Bad	2515	CP_Plate_2-Well6-48	CP_Plate_2	Well6	48	ALLBATCHES___CP_Plate_2___ALLWELLS
Empty	974	CP_Plate_2-Well6-48	CP_Plate_2	Well6	48	ALLBATCHES___CP_Plate_2___ALLWELLS
Imperfect	784	CP_Plate_2-Well6-48	CP_Plate_2	Well6	48	ALLBATCHES___CP_Plate_2___ALLWELLS
Great	720	CP_Plate_2-Well6-48	CP_Plate_2	Well6	48	ALLBATCHES___CP_Plate_2___ALLWELLS
Perfect	998	CP_Plate_2-Well1-98	CP_Plate_2	Well1	98	ALLBATCHES___CP_Plate_2___ALLWELLS
Bad	589	CP_Plate_2-Well1-98	CP_Plate_2	Well1	98	ALLBATCHES___CP_Plate_2___ALLWELLS
Empty	263	CP_Plate_2-Well1-98	CP_Plate_2	Well1	98	ALLBATCHES___CP_Plate_2___ALLWELLS
Imperfect	189	CP_Plate_2-Well1-98	CP_Plate_2	Well1	98	ALLBATCHES___CP_Plate_2___ALLWELLS
Great	140	CP_Plate_2-Well1-98	CP_Plate_2	Well1	98	ALLBATCHES___CP_Plate_2___ALLWELLS
Perfect	4327	CP_Plate_2-Well5-58	CP_Plate_2	Well5	58	ALLBATCHES___CP_Plate_2___ALLWELLS
Bad	2235	CP_Plate_2-Well5-58	CP_Plate_2	Well5	58	ALLBATCHES___CP_Plate_2___ALLWELLS
Empty	1050	CP_Plate_2-Well5-58	CP_Plate_2	Well5	58	ALLBATCHES___CP_Plate_2___ALLWELLS
Great	616	CP_Plate_2-Well5-58	CP_Plate_2	Well5	58	ALLBATCHES___CP_Plate_2___ALLWELLS
Imperfect	565	CP_Plate_2-Well5-58	CP_Plate_2	Well5	58	ALLBATCHES___CP_Plate_2___ALLWELLS
Perfect	4310	CP_Plate_2-Well4-86	CP_Plate_2	Well4	86	ALLBATCHES___CP_Plate_2___ALLWELLS
Bad	2462	CP_Plate_2-Well4-86	CP_Plate_2	Well4	86	ALLBATCHES___CP_Plate_2___ALLWELLS
Empty	1165	CP_Plate_2-Well4-86	CP_Plate_2	Well4	86	ALLBATCHES___CP_Plate_2___ALLWELLS
Imperfect	682	CP_Plate_2-Well4-86	CP_Plate_2	Well4	86	ALLBATCHES___CP_Plate_2___ALLWELLS
Great	586	CP_Plate_2-Well4-86	CP_Plate_2	Well4	86	ALLBATCHES___CP_Plate_2___ALLWELLS
Perfect	2864	CP_Plate_2-Well3-78	CP_Plate_2	Well3	78	ALLBATCHES___CP_Plate_2___ALLWELLS
Bad	1844	CP_Plate_2-Well3-78	CP_Plate_2	Well3	78	ALLBATCHES___CP_Plate_2___ALLWELLS
Empty	582	CP_Plate_2-Well3-78	CP_Plate_2	Well3	78	ALLBATCHES___CP_Plate_2___ALLWELLS
Imperfect	573	CP_Plate_2-Well3-78	CP_Plate_2	Well3	78	ALLBATCHES___CP_Plate_2___ALLWELLS
Great	502	CP_Plate_2-Well3-78	CP_Plate_2	Well3	78	ALLBATCHES___CP_Plate_2___ALLWELLS
Perfect	2375	CP_Plate_2-Well5-94	CP_Plate_2	Well5	94	ALLBATCHES___CP_Plate_2___ALLWELLS
Bad	1467	CP_Plate_2-Well5-94	CP_Plate_2	Well5	94	ALLBATCHES___CP_Plate_2___ALLWELLS
Empty	539	CP_Plate_2-Well5-94	CP_Plate_2	Well5	94	ALLBATCHES___CP_Plate_2___ALLWELLS
Imperfect	474	CP_Plate_2-Well5-94	CP_Plate_2	Well5	94	ALLBATCHES___CP_Plate_2___ALLWELLS
Great	393	CP_Plate_2-Well5-94	CP_Plate_2	Well5	94	ALLBATCHES___CP_Plate_2___ALLWELLS
Perfect	4700	CP_Plate_2-Well6-66	CP_Plate_2	Well6	66	ALLBATCHES___CP_Plate_2___ALLWELLS
Bad	2603	CP_Plate_2-Well6-66	CP_Plate_2	Well6	66	ALLBATCHES___CP_Plate_2___ALLWELLS
Empty	2088	CP_Plate_2-Well6-66	CP_Plate_2	Well6	66	ALLBATCHES___CP_Plate_2___ALLWELLS
Great	689	CP_Plate_2-Well6-66	CP_Plate_2	Well6	66	ALLBATCHES___CP_Plate_2___ALLWELLS
Imperfect	597	CP_Plate_2-Well6-66	CP_Plate_2	Well6	66	ALLBATCHES___CP_Plate_2___ALLWELLS
Perfect	4948	CP_Plate_2-Well1-67	CP_Plate_2	Well1	67	ALLBATCHES___CP_Plate_2___ALLWELLS
Bad	3147	CP_Plate_2-Well1-67	CP_Plate_2	Well1	67	ALLBATCHES___CP_Plate_2___ALLWELLS
Empty	3025	CP_Plate_2-Well1-67	CP_Plate_2	Well1	67	ALLBATCHES___CP_Plate_2___ALLWELLS
Great	801	CP_Plate_2-Well1-67	CP_Plate_2	Well1	67	ALLBATCHES___CP_Plate_2___ALLWELLS
Imperfect	595	CP_Plate_2-Well1-67	CP_Plate_2	Well1	67	ALLBATCHES___CP_Plate_2___ALLWELLS
Perfect	3344	CP_Plate_2-Well2-39	CP_Plate_2	Well2	39	ALLBATCHES___CP_Plate_2___ALLWELLS
Bad	2057	CP_Plate_2-Well2-39	CP_Plate_2	Well2	39	ALLBATCHES___CP_Plate_2___ALLWELLS
Empty	556	CP_Plate_2-Well2-39	CP_Plate_2	Well2	39	ALLBATCHES___CP_Plate_2___ALLWELLS
Imperfect	536	CP_Plate_2-Well2-39	CP_Plate_2	Well2	39	ALLBATCHES___CP_Plate_2___ALLWELLS
Great	457	CP_Plate_2-Well2-39	CP_Plate_2	Well2	39	ALLBATCHES___CP_Plate_2___ALLWELLS
Perfect	3867	CP_Plate_2-Well5-27	CP_Plate_2	Well5	27	ALLBATCHES___CP_Plate_2___ALLWELLS
Bad	2363	CP_Plate_2-Well5-27	CP_Plate_2	Well5	27	ALLBATCHES___CP_Plate_2___ALLWELLS
Empty	837	CP_Plate_2-Well5-27	CP_Plate_2	Well5	27	ALLBATCHES___CP_Plate_2___ALLWELLS
Imperfect	631	CP_Plate_2-Well5-27	CP_Plate_2	Well5	27	ALLBATCHES___CP_Plate_2___ALLWELLS
Great	555	CP_Plate_2-Well5-27	CP_Plate_2	Well5	27	ALLBATCHES___CP_Plate_2___ALLWELLS
Perfect	3089	CP_Plate_2-Well3-83	CP_Plate_2	Well3	83	ALLBATCHES___CP_Plate_2___ALLWELLS
Bad	2217	CP_Plate_2-Well3-83	CP_Plate_2	Well3	83	ALLBATCHES___CP_Plate_2___ALLWELLS
Empty	736	CP_Plate_2-Well3-83	CP_Plate_2	Well3	83	ALLBATCHES___CP_Plate_2___ALLWELLS
Imperfect	694	CP_Plate_2-Well3-83	CP_Plate_2	Well3	83	ALLBATCHES___CP_Plate_2___ALLWELLS
Great	528	CP_Plate_2-Well3-83	CP_Plate_2	Well3	83	ALLBATCHES___CP_Plate_2___ALLWELLS
Perfect	4208	CP_Plate_2-Well4-55	CP_Plate_2	Well4	55	ALLBATCHES___CP_Plate_2___ALLWELLS
Bad	2809	CP_Plate_2-Well4-55	CP_Plate_2	Well4	55	ALLBATCHES___CP_Plate_2___ALLWELLS
Empty	2031	CP_Plate_2-Well4-55	CP_Plate_2	Well4	55	ALLBATCHES___CP_Plate_2___ALLWELLS
Great	898	CP_Plate_2-Well4-55	CP_Plate_2	Well4	55	ALLBATCHES___CP_Plate_2___ALLWELLS
Imperfect	749	CP_Plate_2-Well4-55	CP_Plate_2	Well4	55	ALLBATCHES___CP_Plate_2___ALLWELLS
Perfect	3720	CP_Plate_2-Well3-47	CP_Plate_2	Well3	47	ALLBATCHES___CP_Plate_2___ALLWELLS
Bad	2419	CP_Plate_2-Well3-47	CP_Plate_2	Well3	47	ALLBATCHES___CP_Plate_2___ALLWELLS
Empty	884	CP_Plate_2-Well3-47	CP_Plate_2	Well3	47	ALLBATCHES___CP_Plate_2___ALLWELLS
Imperfect	599	CP_Plate_2-Well3-47	CP_Plate_2	Well3	47	ALLBATCHES___CP_Plate_2___ALLWELLS
Great	522	CP_Plate_2-Well3-47	CP_Plate_2	Well3	47	ALLBATCHES___CP_Plate_2___ALLWELLS
Perfect	1883	CP_Plate_2-Well4-19	CP_Plate_2	Well4	19	ALLBATCHES___CP_Plate_2___ALLWELLS
Bad	1472	CP_Plate_2-Well4-19	CP_Plate_2	Well4	19	ALLBATCHES___CP_Plate_2___ALLWELLS
Imperfect	584	CP_Plate_2-Well4-19	CP_Plate_2	Well4	19	ALLBATCHES___CP_Plate_2___ALLWELLS
Empty	541	CP_Plate_2-Well4-19	CP_Plate_2	Well4	19	ALLBATCHES___CP_Plate_2___ALLWELLS
Great	503	CP_Plate_2-Well4-19	CP_Plate_2	Well4	19	ALLBATCHES___CP_Plate_2___ALLWELLS
Perfect	4083	CP_Plate_2-Well2-75	CP_Plate_2	Well2	75	ALLBATCHES___CP_Plate_2___ALLWELLS
Bad	2564	CP_Plate_2-Well2-75	CP_Plate_2	Well2	75	ALLBATCHES___CP_Plate_2___ALLWELLS
Empty	1012	CP_Plate_2-Well2-75	CP_Plate_2	Well2	75	ALLBATCHES___CP_Plate_2___ALLWELLS
Imperfect	600	CP_Plate_2-Well2-75	CP_Plate_2	Well2	75	ALLBATCHES___CP_Plate_2___ALLWELLS
Great	534	CP_Plate_2-Well2-75	CP_Plate_2	Well2	75	ALLBATCHES___CP_Plate_2___ALLWELLS
Perfect	3699	CP_Plate_2-Well5-63	CP_Plate_2	Well5	63	ALLBATCHES___CP_Plate_2___ALLWELLS
Bad	2235	CP_Plate_2-Well5-63	CP_Plate_2	Well5	63	ALLBATCHES___CP_Plate_2___ALLWELLS
Empty	845	CP_Plate_2-Well5-63	CP_Plate_2	Well5	63	ALLBATCHES___CP_Plate_2___ALLWELLS
Imperfect	671	CP_Plate_2-Well5-63	CP_Plate_2	Well5	63	ALLBATCHES___CP_Plate_2___ALLWELLS
Great	609	CP_Plate_2-Well5-63	CP_Plate_2	Well5	63	ALLBATCHES___CP_Plate_2___ALLWELLS
Perfect	4369	CP_Plate_2-Well6-35	CP_Plate_2	Well6	35	ALLBATCHES___CP_Plate_2___ALLWELLS
Empty	2728	CP_Plate_2-Well6-35	CP_Plate_2	Well6	35	ALLBATCHES___CP_Plate_2___ALLWELLS
Bad	2387	CP_Plate_2-Well6-35	CP_Plate_2	Well6	35	ALLBATCHES___CP_Plate_2___ALLWELLS
Great	1215	CP_Plate_2-Well6-35	CP_Plate_2	Well6	35	ALLBATCHES___CP_Plate_2___ALLWELLS
Imperfect	748	CP_Plate_2-Well6-35	CP_Plate_2	Well6	35	ALLBATCHES___CP_Plate_2___ALLWELLS
Perfect	3357	CP_Plate_2-Well1-85	CP_Plate_2	Well1	85	ALLBATCHES___CP_Plate_2___ALLWELLS
Bad	2179	CP_Plate_2-Well1-85	CP_Plate_2	Well1	85	ALLBATCHES___CP_Plate_2___ALLWELLS
Empty	724	CP_Plate_2-Well1-85	CP_Plate_2	Well1	85	ALLBATCHES___CP_Plate_2___ALLWELLS
Imperfect	588	CP_Plate_2-Well1-85	CP_Plate_2	Well1	85	ALLBATCHES___CP_Plate_2___ALLWELLS
Great	532	CP_Plate_2-Well1-85	CP_Plate_2	Well1	85	ALLBATCHES___CP_Plate_2___ALLWELLS
Perfect	2896	CP_Plate_2-Well3-29	CP_Plate_2	Well3	29	ALLBATCHES___CP_Plate_2___ALLWELLS
Bad	1799	CP_Plate_2-Well3-29	CP_Plate_2	Well3	29	ALLBATCHES___CP_Plate_2___ALLWELLS
Imperfect	564	CP_Plate_2-Well3-29	CP_Plate_2	Well3	29	ALLBATCHES___CP_Plate_2___ALLWELLS
Great	468	CP_Plate_2-Well3-29	CP_Plate_2	Well3	29	ALLBATCHES___CP_Plate_2___ALLWELLS
Empty	397	CP_Plate_2-Well3-29	CP_Plate_2	Well3	29	ALLBATCHES___CP_Plate_2___ALLWELLS
Perfect	4571	CP_Plate_2-Well2-57	CP_Plate_2	Well2	57	ALLBATCHES___CP_Plate_2___ALLWELLS
Bad	2638	CP_Plate_2-Well2-57	CP_Plate_2	Well2	57	ALLBATCHES___CP_Plate_2___ALLWELLS
Empty	1591	CP_Plate_2-Well2-57	CP_Plate_2	Well2	57	ALLBATCHES___CP_Plate_2___ALLWELLS
Great	531	CP_Plate_2-Well2-57	CP_Plate_2	Well2	57	ALLBATCHES___CP_Plate_2___ALLWELLS
Imperfect	497	CP_Plate_2-Well2-57	CP_Plate_2	Well2	57	ALLBATCHES___CP_Plate_2___ALLWELLS
Perfect	5069	CP_Plate_2-Well5-45	CP_Plate_2	Well5	45	ALLBATCHES___CP_Plate_2___ALLWELLS
Empty	3435	CP_Plate_2-Well5-45	CP_Plate_2	Well5	45	ALLBATCHES___CP_Plate_2___ALLWELLS
Bad	2520	CP_Plate_2-Well5-45	CP_Plate_2	Well5	45	ALLBATCHES___CP_Plate_2___ALLWELLS
Great	844	CP_Plate_2-Well5-45	CP_Plate_2	Well5	45	ALLBATCHES___CP_Plate_2___ALLWELLS
Imperfect	562	CP_Plate_2-Well5-45	CP_Plate_2	Well5	45	ALLBATCHES___CP_Plate_2___ALLWELLS
Perfect	2975	CP_Plate_2-Well4-73	CP_Plate_2	Well4	73	ALLBATCHES___CP_Plate_2___ALLWELLS
Bad	1780	CP_Plate_2-Well4-73	CP_Plate_2	Well4	73	ALLBATCHES___CP_Plate_2___ALLWELLS
Imperfect	647	CP_Plate_2-Well4-73	CP_Plate_2	Well4	73	ALLBATCHES___CP_Plate_2___ALLWELLS
Great	496	CP_Plate_2-Well4-73	CP_Plate_2	Well4	73	ALLBATCHES___CP_Plate_2___ALLWELLS
